"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Fragile and conflict affected situations","FCS","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.4967948446174","24.7963537998209","24.1116869722033","23.0400621231257","22.098959135336","21.2141199351508","20.308514918031","19.5369945244218","18.1713088147785","17.3550872493225","16.5832105032155","16.5153743293121","16.1781115441701","16.2709749552564","16.85976380867","17.3903785236401","18.050743540405","18.4598913053695","19.7667976012148","20.9216324362061","",
"Finland","FIN","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","",
"Fiji","FJI","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3.8","3.9","3.8","3.7","3.7","3.7","3.9","4.8","5.6","6.6","6.5","6.7","6.3","6.5","6.3","6.2","5.5","4.9","5.7","",
"France","FRA","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","",
"Faroe Islands","FRO","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7","12.1","13.3","13.9","14.3","14.8","15.9","16.8","16.3","14.7","13.1","12.8","12.9","13.3","13.9","15.1","16.1","17","16.6","17.2","",
"United Kingdom","GBR","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","",
"Georgia","GEO","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.7","5.9","4.8","4.1","4.1","4","4","3.6","5","6.7","8.2","7.8","7.9","7.9","8.1","8.3","8.1","7.8","7.8","7.6","",
"Ghana","GHA","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.9","13.5","12.6","12.2","11.2","10.6","9.4","8.2","6.6","6.1","6.1","6.4","6.6","7.1","7.7","7.7","7.1","6.2","5.2","4.1","",
"Gibraltar","GIB","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.8","19.6","20.5","20.7","21.7","20.7","18.7","15.8","12.8","10.4","8.7","9.1","9.8","10.5","11","11.6","12.2","13.1","18","21.6","",
"Guinea-Bissau","GNB","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","",
"Grenada","GRD","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.2","19.9","18.9","19.1","18.9","17.8","18.2","17.9","17.6","16.4","16.3","16.8","17.5","17.7","17.3","16.4","16.3","16.2","16.3","16","",
"Guam","GUM","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.5","6.5","6.8","6.9","7.1","7.1","7.5","7.6","8.4","8.7","8.6","8","7.4","7","6.8","6.4","6.1","5.4","5","4.9","",
"High income","HIC","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.71739297690931","2.70162226741787","2.70617818964737","2.70876455557337","2.70253380344906","2.69156993302694","2.69200071684173","2.70221048275929","2.71445264468129","2.72959203252024","2.69371789614108","2.68235953385364","2.65596188433139","2.64816326053624","2.63748008530077","2.63679540377487","2.62691551733421","2.61976925247757","2.65361582646548","2.69478899827649","",
"Hong Kong SAR, China","HKG","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","",
"Honduras","HND","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.9","21.2","21.7","22.2","22.3","21.8","21","20.8","18.3","15.8","13.4","13.4","14.2","14.6","14.5","13.8","13.2","13.1","13.3","15.3","",
"Heavily indebted poor countries (HIPC)","HPC","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.1606405016391","32.4124534440448","31.668958477456","30.631148490089","29.4583436874653","28.2271118464523","27.2766671579048","26.4552721210564","24.672384832471","23.0835917348419","21.5692346699239","21.1785222173603","20.9005834524547","20.9052734730336","21.1040597486227","21.2679467845895","21.6015002557637","22.1110740765405","23.3330943534504","24.6336555950945","",
"Croatia","HRV","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.8","4.6","3.7","3.1","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","",
"Haiti","HTI","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.7","52.6","53","53.7","52.9","51.9","50.1","48.6","45.8","44.4","44","44.7","43.7","42.6","42.4","43.2","44.6","45.4","46.4","47.2","",
"Hungary","HUN","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","",
"IBRD only","IBD","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6495458272157","12.7819332937289","12.7641020943161","12.5837322239561","12.0526382299085","11.1038328904499","10.0370079672677","9.33783393701188","8.63403713339199","8.19672022453872","7.79119983515469","7.51236015282714","7.36752320515755","7.29936328812024","7.21310712059943","7.05623869281112","6.84834038569015","6.85354253636736","7.29201104902495","7.90151459915031","",
"IDA & IBRD total","IBT","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1413078055562","15.1874940017869","15.0654530863951","14.7017834391971","14.0636099093661","13.0997882152275","12.1315038895776","11.4795318878771","10.7452697219202","10.2444252050792","9.78134129694405","9.53174572092701","9.37980668745724","9.31143634323165","9.29652762504094","9.21140626693381","9.11072485537256","9.17340720773493","9.77006043167071","10.5519192394264","",
"IDA total","IDA","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.2269374207889","24.7989637096673","24.1425331996253","22.9492055446721","21.7952289211101","20.6773446575666","19.9831547287301","19.4077276585803","18.4628486318943","17.6328019715412","16.8706732392353","16.6381421518029","16.374712462976","16.2183944947358","16.3572769062205","16.4211427103006","16.5813989897487","16.7308191548702","17.7306609146492","18.9443114976249","",
"IDA blend","IDB","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.8283091205807","18.2300792265824","17.8207410219668","16.3484191829723","14.9393368252563","13.8843551444962","13.5172422356333","13.4877183095016","13.1854902835401","12.8399807159806","12.4907134124061","12.2949834863422","12.0048061675739","11.6986101228432","11.6409802947112","11.7639650784061","12.0866297948137","12.2896210647715","13.6605406929056","15.168871021934","",
"Indonesia","IDN","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2","19.1","18.9","19.1","19.2","19","18.5","17.4","15.4","13","10.7","9.3","8.2","7.9","7.2","6.6","5.9","5.9","6.2","6.5","",
"IDA only","IDX","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.3663575309593","28.4741159921468","27.6791602592595","26.6430338968279","25.6355395421933","24.4889600966599","23.6198994698967","22.7466182460812","21.4473181431984","20.3516604352764","19.3618434143087","19.112087961498","18.8671209590014","18.7994727991386","19.0538018493279","19.0868915738573","19.1568086928691","19.277923568564","20.0669991425538","21.1131632763929","",
"Isle of Man","IMN","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4","20.1","21.5","22.1","21.6","19.6","17.5","16.6","16.3","15.9","15.4","14.9","14.9","14.8","14.5","13.9","13.2","13.3","14.6","16.3","",
"Not classified","INX","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","",
"Iran, Islamic Rep.","IRN","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8","5","5","4.9","5.2","5.5","5.7","5.4","5.5","6.1","6.3","6","5.1","4.9","4.7","4.9","5.2","5.2","4.9","4.1","",
"Iraq","IRQ","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.1","21.4","20.2","19.4","17.9","18","17.8","17","15.8","15","15.9","16.6","16.8","17.3","18.4","19.1","18.8","18.1","17.4","15.9","",
"Iceland","ISL","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","",
"Israel","ISR","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","",
"Italy","ITA","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","",
"Jamaica","JAM","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.4","6.9","7","7.1","7.4","7.7","8.3","9","9.6","9.7","9.9","9.7","9.7","9.3","9.7","9.3","9","8.1","7.5","6.9","",
"Jordan","JOR","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.7","7.7","6.3","5.7","5.5","5.7","6.1","6.5","6.4","6.2","6.1","6.3","6","6","6.3","7.1","8.8","11.2","14.6","16.9","",
"Japan","JPN","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.6","2.7","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.8","3.2","",
"Kazakhstan","KAZ","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.5","6.6","7.1","7.5","7.3","6.3","5.1","4.3","3.7","3.2","2.6","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","",
"Kenya","KEN","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.2","33.6","34.9","32.1","28.5","26.1","26.9","26.6","24.7","22.2","20.6","19.8","19.5","19.6","21.5","23.3","25.1","24.7","25.6","26.9","",
"Kyrgyz Republic","KGZ","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","12.9","10.6","8.5","8.5","9","9.6","8.8","8.2","7.3","6.7","6.3","6.1","6.1","6.3","6.1","5.8","5.4","5.2","5.3","",
"Cambodia","KHM","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.6","21.2","19.4","18.5","17","15.6","14.8","14.5","13","11.2","9.7","9.5","9.4","9.2","8.9","8.5","7.7","6.6","6","6.3","",
"Kiribati","KIR","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4","4.6","5","5.1","5.3","5.5","6","6.2","5.4","4.4","3.5","3.3","3.3","3.2","3.2","3.3","3.4","3.9","4","4.2","",
"St. Kitts and Nevis","KNA","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.6","2.6","2.6","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","",
"Kuwait","KWT","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.7","",
"Latin America & Caribbean (excluding high income)","LAC","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7761287930819","10.5196775645606","10.2861975369105","9.91623853130768","9.52518723484226","9.03789816515437","8.59951950049353","8.37559952314193","7.79063879469486","7.3028553552713","6.72432972235689","6.43807336547149","6.0590708175606","5.81694732577732","5.84224592100853","5.98820994002284","6.13137353415478","6.18366406440496","6.45549036275411","7.27546838306523","",
"Lao PDR","LAO","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.2","29.5","26.9","24.1","22.4","20.6","20.1","18.3","16.8","14.1","12.8","11.3","10","8","6.7","5.9","5.6","5.3","5.4","5.1","",
"Lebanon","LBN","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.8","8.6","9.6","10.7","10.9","10.5","9.9","9.4","7.6","5.7","4.2","4.6","5","5.5","5.9","6.2","6.8","7.1","9","10.9","",
"Liberia","LBR","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.6","38.1","37.6","36.5","35.8","35.3","34.4","32.9","33.1","34.5","35.7","36.2","36.1","36.8","36.4","36.3","36.6","37.5","39.2","38.3","",
"Libya","LBY","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7829096723033","10.5329461643322","10.3056600359169","9.75562814531238","9.32372287574932","8.79318062295164","8.27081890940135","7.9626772544938","7.40823898600401","6.95087196350802","6.40895916499784","6.1373897892746","5.79184122619703","5.6688204681009","6.02579369826049","6.39585711072221","6.77148513416514","6.81102591219443","7.133410957733","7.78679661192185","",
"Least developed countries: UN classification","LDC","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.4485785433613","30.4522897498408","29.5363401098161","28.408671047922","27.3291854427984","26.088198218128","25.1224331910602","24.1551773839909","22.6266156162741","21.3153626042227","20.141081416719","19.8522658029587","19.5502358413075","19.4503778033816","19.7518978038179","19.8712984639891","20.0042373522484","20.1974630951152","21.1504043765585","22.3700061974918","",
"Low income","LIC","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.2735847862782","35.4471487332769","34.660292071846","33.6025815505038","32.7466457726542","31.7989073575865","31.0187054496451","30.2326552155736","28.1903727050194","26.743611474881","25.3086256358674","25.2191777629418","24.9923828279651","25.337139957737","25.9939895523564","26.4577295639263","27.0053887253222","27.5663288827429","29.1268308662311","30.6975590736341","",
"Liechtenstein","LIE","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7","16.1","15.7","15","14","13.2","11.8","10.8","9.8","9.6","8.9","8.1","7","6","5.2","4.7","4.3","4.1","3.7","3.4","",
"Lower middle income","LMC","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0680960364313","18.6202623918763","18.9132058547542","18.7740015571022","18.1311601420751","16.8358409559196","15.5851594896887","14.86575105038","14.2932763980569","13.6536537140903","12.965381070786","12.4722142058196","12.2096919946165","11.974206787929","11.6856200876996","11.2840359072923","10.8622333114048","10.8109684060243","11.5686759343513","12.6051234414862","",
"Low & middle income","LMY","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.4121336610071","15.4551112815311","15.3192469711413","14.9719824566964","14.3357407748727","13.3746987154356","12.4118398770322","11.765282510822","11.0199053461219","10.508710684404","10.0346604849921","9.78238398215595","9.62636848354894","9.54910947288169","9.49998879444601","9.39061077202054","9.26803890582968","9.32902794543735","9.9254404178536","10.7194109884386","",
"Lesotho","LSO","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","18.5","16.8","15.3","13.7","12.8","12.4","12.3","11.9","11.6","12","14.8","19.3","26.1","30.3","32","29.5","28.7","31.2","34.7","",
"Late-demographic dividend","LTE","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.065667883512","9.40170782590016","8.60630051202344","7.99171265848802","7.3472021816741","6.7231340609262","5.91706897272771","5.21914861330201","4.34526740515138","4.05337617076961","3.89177722498173","3.79296237585529","3.68463374389442","3.61264792740779","3.55717577837077","3.53969381664212","3.52254671496318","3.49744999415621","3.5237576375629","3.69660650791826","",
"Lithuania","LTU","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","",
"Luxembourg","LUX","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","",
"Latvia","LVA","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.6","3.4","2.8","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","",
"Macao SAR, China","MAC","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2","20.6","19.1","17.3","16","15.2","14.9","14.5","12.4","9.7","7.2","6.5","6","5.5","5.1","5","4.9","4.7","4.6","4.8","",
"St. Martin (French part)","MAF","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.3","5.9","5.6","5.5","5.5","5.6","5.5","5.6","5.4","5.1","4.6","4.4","4.2","4.1","3.8","3.8","3.7","3.8","4.4","5.6","",
"Monaco","MCO","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.8","35.2","36.5","35","33.4","31","30.5","30.4","29.7","28.2","27.3","29.4","33","37.6","40.2","41.6","42.3","44.3","47.4","48.5","",
"Maldives","MDV","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.31751929835649","8.30371522499776","8.34354472715971","8.38412420656275","8.26527157532753","8.13268290994117","8.01164620919234","7.86989217157393","7.428902729591","7.47847520550048","7.41719897044769","7.66043957396339","7.476241436365","7.7342099295041","8.15056985609442","8.5303159423162","8.72447423587631","8.59961993984704","8.57028037327152","8.41219036485606","",
"Mexico","MEX","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","3.7","4.3","4.6","4.4","4.1","4.1","4.5","4.7","4.8","4.7","4.6","4.2","4.4","5","5.8","6.1","6","6","6.1","",
"Marshall Islands","MHL","Prevalence of undernourishment (% of population)","SN.ITK.DEFC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
